"","Sample_id","NO3_mean","NH4_mean","TIN_mean","Institution_specimen_id","Spp_code","new_id","primary_collector","collector_lastname","collector_firstname","collector_full_string","collector_string","location_string","Country","State","County_fixed","County","Municipality","Locality","hand_georef_lat","hand_georef_lon","year","month","day","tissue_type","seed_scored","seed_eplus","Endo_status_liberal","Endo_status_conservative","Date_scored","scorer_id","score_number","surface_area_cm2","mean_infl_length","mean_inflplusawn_length","infl_count","scorer_factor","collector_factor","county_label","lon","lat","type","loctype","address","north","south","east","west","Herb_code","spp_code_1","specimen_code","tissue_code","HISTO_0","HISTO_11","HISTO_12","HISTO_21","HISTO_22","HISTO_23","HISTO_24","HISTO_31","HISTO_41","HISTO_42","HISTO_43","HISTO_52","HISTO_71","HISTO_81","HISTO_82","HISTO_90","HISTO_95","species_index","species","decade","DevelopedOpenSpace","DevelopedLowIntensity","MediumDeveloped","HighDeveloped","PastureHay","CultivatedCrops","TotalAg","TotalPixels","TotalDeveloped","OtherLC","PercentUrban","PercentAg","spec_PercentUrban","spec_PercentAg","year_bin","endo_status_text"
"738","BRIT_AGHY_319",18.5755729675293,26.8685035705566,45.4440765380859,"BRIT255563","AGHY","BRIT255563","Virginius H. Chase","Chase","Virginius","Virginius Chase","V Chase","Peoria County, Illinois, United States","United States","Illinois","Peoria County","Peoria",NA,"Horse Shoe Bottom",NA,NA,1951,6,2,"seed",5,0,0,0,"12/12/2019","LaniDufresne",1,106.496,NA,NA,NA,"Scorer19","Collector863","County",-89.7755338,40.7156396,"administrative_area_level_2","approximate","peoria county, il, usa",40.975055,40.5132249,-89.447693,-89.989018,"BRIT","AGHY",319,NA,0,1737,0,4408,9226,2494,309,487,58885,33,8817,124,691,30040,86734,2176,26,"1","A. hyemalis",1950,4408,9226,2494,309,30040,86734,116774,206187,16437,35.3931140178576,7.97188959536731,56.6349963867751,NA,NA,"pre-1970","E-"
"739","KANU_AGPE_6",18.391414642334,29.0618324279785,47.4532470703125,"KANU00169808","AGPE","KANU00169808","A. B. Seymour","Seymour","A.","A. Seymour","A Seymour","Mazomanie, Dane County, Wisconsin, USA","USA","Wisconsin","Dane County","Dane","Mazomanie",NA,NA,NA,1931,7,12,"seed",2,1,1,0,"4/20/23","ChrisOxley",1,NA,NA,NA,NA,"Scorer6","Collector55","County",-89.7948452,43.1766586,"locality","approximate","mazomanie, wi 53560, usa",43.184953,43.162081,-89.76893,-89.815101,"KANU","AGPE",6,NA,0,5207,0,5849,4915,932,281,94,50512,1630,7215,430,839,18145,69490,23281,9676,"2","A. perennans",1930,5849,4915,932,281,18145,69490,87635,198496,11977,49.8166209898436,6.03387473802999,44.1495042721264,NA,NA,"pre-1970","E+"
"740","BRIT_AGHY_538_a",18.3547649383545,19.446590423584,37.8013572692871,"NLU0384993","AGHY","NLU0384993","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Grenada County, Mississippi, United States","United States","Mississippi","Grenada County","Grenada",NA,"Roadbank of Miss. 7, 3.7 miles NE of jct. of I-55, NE of Grenada.",NA,NA,1973,5,17,"seed",6,6,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector766","County",-89.8130356,33.7516314,"administrative_area_level_2","approximate","grenada county, ms, usa",33.898133,33.676182,-89.506872,-90.1370109,"BRIT","AGHY",538,"a",0,5503,0,13574,10632,5986,1830,838,58538,14368,35011,8701,1469,36670,9840,20366,2524,"1","A. hyemalis",1970,13574,10632,5986,1830,36670,9840,46510,225850,32022,65.2282488377242,14.1784370157184,20.5933141465575,NA,NA,"post-1970","E+"
"741","BRIT_AGHY_345",18.3547649383545,19.446590423584,37.8013572692871,"BRIT255591","AGHY","BRIT255591","Charles T. Bryson","Bryson","Charles","Charles Bryson","C Bryson","Gernada County, Mississippi, United States","United States","Mississippi","Gernada County","Gernada",NA,"Camp McCain, ca 0.3 mi W of Hunt's Lake.",NA,NA,1996,5,20,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,153.547,NA,NA,NA,"Scorer19","Collector112","County",-89.8130356,33.7516314,"administrative_area_level_2","approximate","grenada county, ms, usa",33.898133,33.676182,-89.506872,-90.1370109,"BRIT","AGHY",345,NA,0,5503,0,13574,10632,5986,1830,838,58538,14368,35011,8701,1469,36670,9840,20366,2524,"1","A. hyemalis",1990,13574,10632,5986,1830,36670,9840,46510,225850,32022,65.2282488377242,14.1784370157184,20.5933141465575,14.466681425725,25.3407128625194,"post-1970","E+"
"742","LL_ELVI_65",18.539213180542,27.0974502563477,45.6366653442383,"VHChaseAug12.1906","ELVI","VHChaseAug12.1906","VH Chase","Chase","VH","VH Chase","V Chase","Wady Petra, Stark County, Illinois, USA","USA","Illinois","Stark County","Stark","Wady Petra","Southeast of Wady Petra. Roadside just north of old stone church",NA,NA,1906,8,12,"seed",4,0,0,0,"7/8/21","ArinzeAppio-Riley",1,NA,NA,NA,NA,"Scorer1","Collector863","County",-89.8130356,41.0795661,"administrative_area_level_2","approximate","stark county, il, usa",41.234479,40.973707,-89.638456,-89.985494,"LL","ELVI",65,NA,0,1471,0,6274,4619,1160,303,23,11513,6,5083,0,146,15479,158656,311,31,"3","E. virginicus",1900,6274,4619,1160,303,15479,158656,174135,205075,12356,9.06205046934049,6.02511276362306,84.9128367670365,NA,NA,"pre-1970","E-"
"743","LL_ELVI_65",18.539213180542,27.0974502563477,45.6366653442383,"VHChaseAug12.1906","ELVI","VHChaseAug12.1906","VH Chase","Chase","VH","VH Chase","V Chase","Wady Petra, Stark County, Illinois, USA","USA","Illinois","Stark County","Stark","Wady Petra","Southeast of Wady Petra. Roadside just north of old stone church",NA,NA,1906,8,12,"seed",3,0,0,0,"11/8/2021","AvaJohnson",2,NA,NA,NA,NA,"Scorer2","Collector863","County",-89.8130356,41.0795661,"administrative_area_level_2","approximate","stark county, il, usa",41.234479,40.973707,-89.638456,-89.985494,"LL","ELVI",65,NA,0,1471,0,6274,4619,1160,303,23,11513,6,5083,0,146,15479,158656,311,31,"3","E. virginicus",1900,6274,4619,1160,303,15479,158656,174135,205075,12356,9.06205046934049,6.02511276362306,84.9128367670365,NA,NA,"pre-1970","E-"
"744","BRIT_ELVI_143",18.539213180542,27.0974502563477,45.6366653442383,"VirginiusHChase1237","ELVI","VirginiusHChase1237","Virginius H. Chase","Chase","Virginius","Virginius Chase","V Chase","Wady Petra, Stark County, Illinois, USA","USA","Illinois","Stark County","Stark","Wady Petra","Partly shaded near roadside",NA,NA,1906,8,12,"seed",4,4,1,1,"10/20/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector863","County",-89.8130356,41.0795661,"administrative_area_level_2","approximate","stark county, il, usa",41.234479,40.973707,-89.638456,-89.985494,"BRIT","ELVI",143,NA,0,1471,0,6274,4619,1160,303,23,11513,6,5083,0,146,15479,158656,311,31,"3","E. virginicus",1900,6274,4619,1160,303,15479,158656,174135,205075,12356,9.06205046934049,6.02511276362306,84.9128367670365,NA,NA,"pre-1970","E+"
"745","LL_ELVI_65",18.539213180542,27.0974502563477,45.6366653442383,"VHChaseAug12.1906","ELVI","VHChaseAug12.1906","VH Chase","Chase","VH","VH Chase","V Chase","Wady Petra, Stark County, Illinois, USA","USA","Illinois","Stark County","Stark","Wady Petra","Southeast of Wady Petra. Roadside just north of old stone church",NA,NA,1906,8,12,"seed",4,0,0,0,"7/8/21","ArinzeAppio-Riley",1,NA,NA,NA,NA,"Scorer1","Collector863","County",-89.8130356,41.0795661,"administrative_area_level_2","approximate","stark county, il, usa",41.234479,40.973707,-89.638456,-89.985494,"LL","ELVI",65,NA,0,1471,0,6274,4619,1160,303,23,11513,6,5083,0,146,15479,158656,311,31,"3","E. virginicus",1900,6274,4619,1160,303,15479,158656,174135,205075,12356,9.06205046934049,6.02511276362306,84.9128367670365,NA,NA,"pre-1970","E-"
"746","LL_ELVI_65",18.539213180542,27.0974502563477,45.6366653442383,"VHChaseAug12.1906","ELVI","VHChaseAug12.1906","VH Chase","Chase","VH","VH Chase","V Chase","Wady Petra, Stark County, Illinois, USA","USA","Illinois","Stark County","Stark","Wady Petra","Southeast of Wady Petra. Roadside just north of old stone church",NA,NA,1906,8,12,"seed",3,0,0,0,"11/8/2021","AvaJohnson",2,NA,NA,NA,NA,"Scorer2","Collector863","County",-89.8130356,41.0795661,"administrative_area_level_2","approximate","stark county, il, usa",41.234479,40.973707,-89.638456,-89.985494,"LL","ELVI",65,NA,0,1471,0,6274,4619,1160,303,23,11513,6,5083,0,146,15479,158656,311,31,"3","E. virginicus",1900,6274,4619,1160,303,15479,158656,174135,205075,12356,9.06205046934049,6.02511276362306,84.9128367670365,NA,NA,"pre-1970","E-"
"747","BRIT_ELVI_107",15.185375213623,24.582462310791,39.7678375244141,"JWPeroutky&FCSeymour12308","ELVI","JWPeroutky&FCSeymour12308","J. W. Peroutky","Peroutky","J.","J. Peroutky","J Peroutky","Harding, Lincoln County, Wisconsin, USA","USA","Wisconsin","Lincoln County","Lincoln","Harding","By spring near New Wood River.",NA,NA,1950,9,1,"seed",3,3,1,1,"10/20/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector459","County",-89.867933,45.2805416,"administrative_area_level_3","approximate","harding, wi, usa",45.381543,45.206649,-89.7559759,-89.920156,"BRIT","ELVI",107,NA,0,2628,0,3314,356,25,0,41,108287,847,12621,2822,888,568,4062,52154,3000,"3","E. virginicus",1950,3314,356,25,0,568,4062,4630,191613,3695,95.6553052245933,1.92836602944477,2.41632874596191,NA,NA,"pre-1970","E+"
"748","BRIT_AGHY_104",19.5524311065674,19.7910594940186,39.3434906005859,"PaulMMcKenzie895","AGHY","PaulMMcKenzie895","Paul M. McKenzie","McKenzie","Paul","Paul McKenzie","P McKenzie","Sun, St. Tammy Parish, Louisiana, USA","USA","Louisiana","St. Tammy Parish","St. Tammy","Sun","Roadside median of La. Hwy. 21, ca. 1 mi. N of the jct. with La. Rt. 41, near the Bogue Chitto River, S of Sun",NA,NA,1988,4,23,"seed",5,2,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector672","Parish",-89.8925736,30.6490783,"locality","approximate","sun, la, usa",30.664044,30.634579,-89.877271,-89.9371171,"BRIT","AGHY",104,NA,0,6609,0,9479,2203,641,47,1157,8,56374,208,9618,2921,26889,2753,112944,1677,"1","A. hyemalis",1980,9479,2203,641,47,26889,2753,29642,233528,12370,82.0098660546059,5.29700935219759,12.6931245931965,4.5943098900346,13.3607104929602,"post-1970","E+"
"749","LSU_ELVI_64",19.7181854248047,19.8387451171875,39.5569305419922,"NO0033516","ELVI","NO0033516","Carolyn Hermann","Hermann","Carolyn","Carolyn Hermann","C Hermann","Saint Tammany Parish, Louisiana, United States","United States","Louisiana","Saint Tammany Parish","Saint Tammany",NA,"Slidell",NA,NA,1984,7,20,"seed",4,0,0,0,"11/19/21","AvaJohnson",1,NA,NA,NA,NA,"Scorer2","Collector133","Parish",-89.9253233,30.4357418,"administrative_area_level_2","approximate","st tammany parish, la, usa",30.7124441,30.1388141,-89.4949729,-90.25766,"LSU","ELVI",64,NA,0,456,0,7295,2071,144,54,318,22,107754,39,50859,8930,2448,0,52771,849,"3","E. virginicus",1980,7295,2071,144,54,2448,0,2448,234010,9564,94.8668860305115,4.08700482885347,1.04610914063502,NA,NA,"post-1970","E-"
"750","LSU_AGPE_20",19.7181854248047,19.8387451171875,39.5569305419922,"LSU00004734","AGPE","LSU00004734","Lydia Bougere","Bougere","Lydia","Lydia Bougere","L Bougere","Saint Tammany Parish, Louisiana, United States","United States","Louisiana","Saint Tammany Parish","Saint Tammany",NA,"CC Road; 6 miles N of Florenville.",NA,NA,1952,9,13,"seed",5,0,0,0,NA,"Cyrus Washington",1,NA,NA,NA,NA,"Scorer7","Collector524","Parish",-89.9253233,30.4357418,"administrative_area_level_2","approximate","st tammany parish, la, usa",30.7124441,30.1388141,-89.4949729,-90.25766,"LSU","AGPE",20,NA,0,456,0,7295,2071,144,54,318,22,107754,39,50859,8930,2448,0,52771,849,"2","A. perennans",1950,7295,2071,144,54,2448,0,2448,234010,9564,94.8668860305115,4.08700482885347,1.04610914063502,NA,NA,"pre-1970","E-"
"751","BRIT_ELVI_386",19.7181854248047,19.8387451171875,39.5569305419922,"NLU0399576","ELVI","NLU0399576","Carolyn Hermann","Hermann","Carolyn","Carolyn Hermann","C Hermann","St. Tammany Parish, Louisiana, United States","United States","Louisiana","St. Tammany Parish","St. Tammany",NA,"Slidell, North Shore off US 11 at public beach near fire house.",NA,NA,1984,7,20,"seed",4,3,1,1,"10/20/2020","EllaSegal",1,123.94,8.001,9.42266666666667,3,"Scorer10","Collector133","Parish",-89.9253233,30.4357418,"administrative_area_level_2","approximate","st tammany parish, la, usa",30.7124441,30.1388141,-89.4949729,-90.25766,"BRIT","ELVI",386,NA,0,456,0,7295,2071,144,54,318,22,107754,39,50859,8930,2448,0,52771,849,"3","E. virginicus",1980,7295,2071,144,54,2448,0,2448,234010,9564,94.8668860305115,4.08700482885347,1.04610914063502,NA,NA,"post-1970","E+"
"752","LSU_AGHY_70",19.7181854248047,19.8387451171875,39.5569305419922,"NO0030557","AGHY","NO0030557","D. J. Rosen","Rosen","D.","D. Rosen","D Rosen","Saint Tammany Parish, Louisiana, United States","United States","Louisiana","Saint Tammany Parish","Saint Tammany",NA,"Boy Scout Road, Bayou Paquet Road",NA,NA,2000,4,22,"seed",5,4,1,1,"3/11/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector220","Parish",-89.9253233,30.4357418,"administrative_area_level_2","approximate","st tammany parish, la, usa",30.7124441,30.1388141,-89.4949729,-90.25766,"LSU","AGHY",70,NA,0,456,0,7295,2071,144,54,318,22,107754,39,50859,8930,2448,0,52771,849,"1","A. hyemalis",2000,7295,2071,144,54,2448,0,2448,234010,9564,94.8668860305115,4.08700482885347,1.04610914063502,5.36045468142387,1.22815264304944,"post-1970","E+"
"753","LSU_ELVI_38",19.7181854248047,19.8387451171875,39.5569305419922,"LSU00055399","ELVI","LSU00055399","Jose Negron","Negron","Jose","Jose Negron","J Negron","Saint Tammany Parish, Louisiana, United States","United States","Louisiana","Saint Tammany Parish","Saint Tammany",NA,"LA Rt. 434, St. Tammany Wildlife Refuge, ca. 4 mi S of Lacombe and near shore of Lake Ponchartrain.",NA,NA,1986,9,6,"seed",5,0,0,0,"11/3/21","AvaJohnson",1,NA,NA,NA,NA,"Scorer2","Collector452","Parish",-89.9253233,30.4357418,"administrative_area_level_2","approximate","st tammany parish, la, usa",30.7124441,30.1388141,-89.4949729,-90.25766,"LSU","ELVI",38,NA,0,456,0,7295,2071,144,54,318,22,107754,39,50859,8930,2448,0,52771,849,"3","E. virginicus",1980,7295,2071,144,54,2448,0,2448,234010,9564,94.8668860305115,4.08700482885347,1.04610914063502,4.43228921840947,1.32387504807487,"post-1970","E-"
"754","LSU_AGPE_21",19.7181854248047,19.8387451171875,39.5569305419922,"LSU00004733","AGPE","LSU00004733","Clair A. Brown","Brown","Clair","Clair Brown","C Brown","Saint Tammany Parish, Louisiana, United States","United States","Louisiana","Saint Tammany Parish","Saint Tammany",NA,"5 miles N of Madisonville.",NA,NA,1940,10,23,"seed",5,0,0,0,NA,"Cyrus Washington",1,NA,NA,NA,NA,"Scorer7","Collector111","Parish",-89.9253233,30.4357418,"administrative_area_level_2","approximate","st tammany parish, la, usa",30.7124441,30.1388141,-89.4949729,-90.25766,"LSU","AGPE",21,NA,0,456,0,7295,2071,144,54,318,22,107754,39,50859,8930,2448,0,52771,849,"2","A. perennans",1940,7295,2071,144,54,2448,0,2448,234010,9564,94.8668860305115,4.08700482885347,1.04610914063502,NA,NA,"pre-1970","E-"
"755","BRIT_AGHY_463",19.7181854248047,19.8387451171875,39.5569305419922,"NLU0384156","AGHY","NLU0384156","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","St. Tammany Parish, Louisiana, United States","United States","Louisiana","St. Tammany Parish","St. Tammany",NA,"Beside La. 22 at power substation west of Madisonville, Sec. 42, T7S, R10E.",NA,NA,1983,5,17,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,73.454,NA,NA,NA,"Scorer19","Collector766","Parish",-89.9253233,30.4357418,"administrative_area_level_2","approximate","st tammany parish, la, usa",30.7124441,30.1388141,-89.4949729,-90.25766,"BRIT","AGHY",463,NA,0,456,0,7295,2071,144,54,318,22,107754,39,50859,8930,2448,0,52771,849,"1","A. hyemalis",1980,7295,2071,144,54,2448,0,2448,234010,9564,94.8668860305115,4.08700482885347,1.04610914063502,NA,NA,"post-1970","E+"
"756","AM_AGHY_79",19.7181854248047,19.8387451171875,39.5569305419922,"TAES105985","AGHY","TAES105985","Robert Lonard","Lonard","Robert","Robert Lonard","R Lonard","St. Tammany Parish, Louisiana, United States","United States","Louisiana","St. Tammany Parish","St. Tammany",NA,NA,NA,NA,1965,5,1,"seed",4,4,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector724","Parish",-89.9253233,30.4357418,"administrative_area_level_2","approximate","st tammany parish, la, usa",30.7124441,30.1388141,-89.4949729,-90.25766,"AM","AGHY",79,NA,0,456,0,7295,2071,144,54,318,22,107754,39,50859,8930,2448,0,52771,849,"1","A. hyemalis",1960,7295,2071,144,54,2448,0,2448,234010,9564,94.8668860305115,4.08700482885347,1.04610914063502,NA,NA,"pre-1970","E+"
"757","LSU_AGHY_46",19.7181854248047,19.8387451171875,39.5569305419922,"LSU00004703","AGHY","LSU00004703","Paul M. McKenzie","McKenzie","Paul","Paul McKenzie","P McKenzie","Saint Tammany Parish, Louisiana, United States","United States","Louisiana","Saint Tammany Parish","Saint Tammany",NA,"Median of La. Hwy. 21, ca. 1 mile N of the jct. with La. Rt. 41, near the Bogue Chitto River, S of Sun.",NA,NA,1988,4,23,"seed",10,6,1,1,"3/4/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector672","Parish",-89.9253233,30.4357418,"administrative_area_level_2","approximate","st tammany parish, la, usa",30.7124441,30.1388141,-89.4949729,-90.25766,"LSU","AGHY",46,NA,0,456,0,7295,2071,144,54,318,22,107754,39,50859,8930,2448,0,52771,849,"1","A. hyemalis",1980,7295,2071,144,54,2448,0,2448,234010,9564,94.8668860305115,4.08700482885347,1.04610914063502,4.57159950429469,1.31190974744669,"post-1970","E+"
"758","LSU_AGHY_45",19.7181854248047,19.8387451171875,39.5569305419922,"LSU00129066","AGHY","LSU00129066","Azeen Sadeghian","Sadeghian","Azeen","Azeen Sadeghian","A Sadeghian","Saint Tammany Parish, Louisiana, United States","United States","Louisiana","Saint Tammany Parish","Saint Tammany",NA,"Abita Springs: Collected along Money Hill Rd. in Money Hill Residential Subdivision, ca. 1.4 mi NNW of where it joins LA 435; the subdivision entrance is about 6 mi ENE of Abita Springs.",30.5366,-89.9436,2007,4,18,"seed",5,1,1,0,"3/4/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector53","Parish",-89.9253233,30.4357418,"administrative_area_level_2","approximate","st tammany parish, la, usa",30.7124441,30.1388141,-89.4949729,-90.25766,"LSU","AGHY",45,NA,0,456,0,7295,2071,144,54,318,22,107754,39,50859,8930,2448,0,52771,849,"1","A. hyemalis",2000,7295,2071,144,54,2448,0,2448,234010,9564,94.8668860305115,4.08700482885347,1.04610914063502,5.82197341993932,1.1550788427845,"post-1970","E+"
"759","BRIT_AGHY_52",18.4350624084473,26.0107841491699,44.4458465576172,"DanBusemeyeLoyRPhilippe1848","AGHY","DanBusemeyeLoyRPhilippe1848","Dan Dusemeye","Dusemeye","Dan","Dan Dusemeye","D Dusemeye","Mason County, Illinois, USA","USA","Illinois","Mason County","Mason",NA,"Quadrangle: Duck; Illinois River Watershed; Sand Ridge State Forest. Dry sand savanna/forest along horse trail with: Quercus velutina, Diospyros virginiana, Prunus serotina, Carya tomentosa, Rubus occidentalis, Rosa multiflora, Lonicera maackii, Toxicodendron radicans, Cacalia atriplicifola, Daucus carota, Helenium divaricatus, Asplenium platyneuron, and Menispoermum canadense",NA,NA,2004,6,1,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector198","County",-89.9253233,40.2271003,"administrative_area_level_2","approximate","mason county, il, usa",40.435995,40.0509259,-89.6010109,-90.354524,"BRIT","AGHY",52,NA,0,47,0,3208,4208,373,54,20,26114,300,1553,197,236,5533,165347,444,44,"1","A. hyemalis",2000,3208,4208,373,54,5533,165347,170880,207678,7843,13.9422567628733,3.77651941948594,82.2812238176408,4.23106925143732,81.2941187800345,"post-1970","E+"
"760","MO_AGPE_23",18.9733085632324,30.4034214019775,49.3767318725586,"HEggert24August1903","AGPE","Eggert24August1903","H. Eggert","Eggert","H.","H. Eggert","H Eggert","Sauk County, Wisconsin, USA","USA","Wisconsin","Sauk County","Sauk",NA,"Sandy ground in Mirror Lake",NA,NA,1903,8,24,"seed",4,1,1,0,"11/29/22","GayatriSingla",1,NA,NA,NA,NA,"Scorer14","Collector365","County",-89.9253233,43.4066375,"administrative_area_level_2","approximate","sauk county, wi, usa",43.642234,43.145291,-89.599338,-90.3124439,"MO","AGPE",23,NA,0,444,0,6236,2769,277,35,61,87119,357,4558,193,235,30602,53701,6058,5118,"2","A. perennans",1900,6236,2769,277,35,30602,53701,84303,197763,9317,52.6605077795139,4.71119471286338,42.6282975076228,NA,NA,"pre-1970","E+"
"761","BRIT_AGHY_350",18.6819686889648,20.6485729217529,39.3305435180664,"BRIT255598","AGHY","BRIT255598","Sidney McDaniel","McDaniel","Sidney","Sidney McDaniel","S McDaniel","Yazoo, Yazoo County, Mississippi, United States","United States","Mississippi","Yazoo County","Yazoo","Yazoo","Ca 2.5 mi sw jct. US 49 & western bypass, Yazoo City, Sect. 29, low Delta area.",NA,NA,1970,5,3,"seed",5,0,0,0,"12/12/2019","LaniDufresne",1,156.466,NA,NA,NA,"Scorer19","Collector814","County",-89.9782118,32.8855659,"route","geometric_center","yazoo st, mississippi 39146, usa",32.8862429302915,32.8835449697085,-89.9748085,-89.9811402,"BRIT","AGHY",350,NA,0,2522,0,6150,2506,388,43,75,10471,18316,32297,3279,2477,58387,26896,59501,4749,"1","A. hyemalis",1970,6150,2506,388,43,58387,26896,85283,228057,9087,58.619994124276,3.98453018324366,37.3954756924804,NA,NA,"post-1970","E-"
"762","BRIT_ELVI_163",NA,NA,NA,"CharlesAllen20793","ELVI","CharlesAllen20793","Charles Allen","Allen","Charles","Charles Allen","C Allen","Grande Isle, Jefferson Parish, Louisiana, USA","USA","Louisiana","Jefferson Parish","Jefferson","Grande Isle","In yard of Wayne Keller",NA,NA,2008,4,18,"seed",3,0,0,0,"10/20/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector105","Parish",-89.9872941,29.2366172,"locality","approximate","grand isle, la, usa",29.2675241,29.163556,-89.9469489,-90.090468,"BRIT","ELVI",163,NA,25685,191813,0,619,2951,1883,1247,1676,8,17,51,63,290,210,125,66,10093,"3","E. virginicus",2000,619,2951,1883,1247,210,125,335,236797,6700,97.0291008754334,2.82942773768249,0.141471386884124,3.85151009890485,0.0123157376179469,"post-1970","E-"
