"","Sample_id","Institution_specimen_id","Spp_code","new_id","primary_collector","collector_lastname","collector_firstname","collector_full_string","collector_string","location_string","Country","State","County_fixed","County","Municipality","Locality","hand_georef_lat","hand_georef_lon","year","month","day","tissue_type","seed_scored","seed_eplus","Endo_status_liberal","Endo_status_conservative","Date_scored","scorer_id","score_number","surface_area_cm2","mean_infl_length","mean_inflplusawn_length","infl_count","scorer_factor","collector_factor","county_label","lon","lat","type","loctype","address","north","south","east","west","Herb_code","spp_code_1","specimen_code","tissue_code","HISTO_11","HISTO_12","HISTO_21","HISTO_22","HISTO_23","HISTO_24","HISTO_31","HISTO_41","HISTO_42","HISTO_43","HISTO_52","HISTO_71","HISTO_81","HISTO_82","HISTO_90","HISTO_95","HISTO_NODATA","file_year"
"119","BRIT_AGHY_517","NLU0384725","AGHY","NLU0384725","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Union County, Arkansas, United States","United States","Arkansas","Union County","Union",NA,"Edge of woods and clearcut areas at Good Hope Baptist Church just north of the Louisiana State Line beside Ark. 275 south of Strong",NA,NA,1990,5,10,"seed",5,2,1,1,"12/12/2019","LaniDufresne",1,81.619,NA,NA,NA,"Scorer19","Collector766","County",-92.539603,33.1431092,"administrative_area_level_2","approximate","union county, ar, usa",33.3878929,33.00799,-92.06893,-92.9887749,"BRIT","AGHY",517,NA,346,0,4901,2382,124,4,39,1317,144311,207,7477,4621,6817,28,54696,118,0,1990
"120","BRIT_AGPE_68","BRIT255837","AGPE","BRIT255837",NA,NA,NA,"NA NA",NA,"White County, Georgia, USA","USA","Georgia","White County","White",NA,NA,NA,NA,1990,NA,NA,"seed",5,5,1,1,"10/29/2020","LaniDufresne",1,NA,NA,NA,NA,"Scorer19",NA,"County",-83.7199136,34.6567728,"administrative_area_level_2","approximate","white county, ga, usa",34.801522,34.5035991,-83.6155171,-83.877418,"BRIT","AGPE",68,NA,1052,0,17867,4195,981,210,31,89836,38187,47886,685,621,21467,282,175,0,0,1990
"121","BRIT_AGPE_8","BRIT317978","AGPE","BRIT317978","J. K. Wipff","Wipff","J.","J. Wipff","J Wipff","Houston County, Texas, United States","United States","Texas","Houston County","Houston",NA,"4.0 miles N on Golver Cemetery Road from its jct. with TX 21 to San Pedro Creek (S of Augusta).",NA,NA,1990,9,29,"seed",5,3,1,1,"10/29/2020","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector500","County",-95.4777811,31.2377559,"administrative_area_level_2","approximate","houston county, tx, usa",31.5928861,30.9258789,-94.9581101,-95.777039,"BRIT","AGPE",8,NA,475,0,8283,4655,929,174,3,37,52118,19909,1778,462,127085,386,15748,60,0,1990
"122","BRIT_AGPE_81","BRIT255852","AGPE","BRIT255852",NA,NA,NA,"NA NA",NA,"McCracken County, Kentucky, USA","USA","Kentucky","McCracken County","McCracken",NA,NA,NA,NA,1990,NA,NA,"seed",5,5,1,1,"10/29/2020","LaniDufresne",1,NA,NA,NA,NA,"Scorer19",NA,"County",-88.7108964,37.0330607,"administrative_area_level_2","approximate","mccracken county, ky, usa",37.2287671,36.942096,-88.4829569,-88.942061,"BRIT","AGPE",81,NA,532,0,30298,16275,3809,1069,5,47729,231,3323,76,135,47830,50599,13522,1545,0,1990
"123","BRIT_AGPE_87","BRIT255856","AGPE","BRIT255856",NA,NA,NA,"NA NA",NA,"Choctaw County, Mississippi, USA","USA","Mississippi","Choctaw County","Choctaw",NA,NA,NA,NA,1990,NA,NA,"seed",5,0,0,0,"10/29/2020","LaniDufresne",1,NA,NA,NA,NA,"Scorer19",NA,"County",-89.2847251,33.3914427,"administrative_area_level_2","approximate","choctaw county, ms, usa",33.533202,33.1088709,-89.0882229,-89.45405,"BRIT","AGPE",87,NA,206,0,10107,1342,6,0,53,40879,54940,44974,12276,3368,22299,4055,31952,296,0,1990
"124","KANU_AGHY_76","KANU00105235","AGHY","KANU00105235","Craig C Freeman","Freeman","Craig","Craig Freeman","C Freeman","Lyon County, Kansas, United States","United States","Kansas","Lyon County","Lyon",NA,"Hartford, ca 2 mi N, 3 mi W",38.350766,-96.033101,1990,6,6,"seed",5,0,0,0,"10/27","PatriciaBilderback",1,NA,NA,NA,NA,"Scorer22","Collector127","County",-96.1526985,38.4078037,"administrative_area_level_2","approximate","lyon county, ks, usa",38.739265,38.170939,-95.945661,-96.357277,"KANU","AGHY",76,NA,2262,0,9788,16631,9038,3046,65,9830,21,8,0,37629,22194,95409,6700,434,0,1990
"125","KANU_AGHY_76","KANU00105235","AGHY","KANU00105235","Craig C Freeman","Freeman","Craig","Craig Freeman","C Freeman","Lyon County, Kansas, United States","United States","Kansas","Lyon County","Lyon",NA,"Hartford, ca 2 mi N, 3 mi W",38.350766,-96.033101,1990,6,6,"seed",3,0,0,0,"11/9/2022","NicoleImming",2,NA,NA,NA,NA,"Scorer21","Collector127","County",-96.1526985,38.4078037,"administrative_area_level_2","approximate","lyon county, ks, usa",38.739265,38.170939,-95.945661,-96.357277,"KANU","AGHY",76,NA,2262,0,9788,16631,9038,3046,65,9830,21,8,0,37629,22194,95409,6700,434,0,1990
"126","LSU_AGPE_28","LSU00004742","AGPE","LSU00004742","Lowell E. Urbatsch","Urbatsch","Lowell","Lowell Urbatsch","L Urbatsch","West Feliciana Parish, Louisiana, United States","United States","Louisiana","West Feliciana Parish","West Feliciana",NA,"From the junction of La. 66 and La. 968, travel 0.7 mile southwest down La 968 to a fork in the road; the left-hand orad continues on toward Greenwood Plantation. At that forking intersection, down this unmarked, local road (paved, then later unpaved) to the collection site at the Tunica Hills-Magnolia Glen Nature Preserve of the Louisiana Nature Conservancy. Northwest of St. Francisville.",NA,NA,1990,9,14,"seed",5,4,1,1,NA,"Cyrus Washington",1,NA,NA,NA,NA,"Scorer7","Collector569","Parish",-91.4048249,30.8423123,"administrative_area_level_2","approximate","west feliciana parish, la, usa",31.044794,30.6539609,-91.176209,-91.750119,"LSU","AGPE",28,NA,1397,0,8364,2499,674,356,3433,53156,9171,55417,2016,245,47553,2049,46404,316,0,1990
"127","LSU_ELVI_74","NLU0399515","ELVI","NLU0399515","Charles M. Allen","Allen","Charles","Charles Allen","C Allen","Iberia Parish, Louisiana, United States","United States","Louisiana","Iberia Parish","Iberia",NA,NA,NA,NA,1990,6,29,"seed",5,1,1,0,"11/20/21","AvaJohnson",1,NA,NA,NA,NA,"Scorer2","Collector105","Parish",-91.7538817,29.4992629,"administrative_area_level_2","approximate","iberia parish, la, usa",30.122484,29.358942,-91.2217289,-92.045616,"LSU","ELVI",74,NA,169606,0,0,0,0,0,49,0,0,0,0,19,0,0,0,66517,0,1990
"128","MO_AGPE_169","BillSummersandJoeRyan3718","AGPE","illSummersandJoeRyan3718","B. Summers","Summers","B.","B. Summers","B Summers","Mountain View, Howell County, Missouri, USA","USA","Missouri","Howell County","Howell","Mountain View","1 mi west of Highway NH, N W of Mountain View, in a running water of spring branch and wet margins.",NA,NA,1990,9,5,"seed",4,1,1,1,"10/25/2023","DumariDeLeon",1,NA,NA,NA,NA,"Scorer9","Collector98","County",-91.703755,36.9953322,"locality","approximate","mountain view, mo 65548, usa",37.013057,36.9755221,-91.6696159,-91.734604,"MO","AGPE",169,NA,160,0,11666,2529,641,162,165,99312,2379,2276,42,108,97341,7,198,100,0,1990
"129","MO_ELVI_139","RalphEBrooks&CarolKuhn20526","ELVI","alphEBrooks&CarolKuhn20526","Ralph E. Brooks","Brooks","Ralph","Ralph Brooks","R Brooks","Leasburg, Crawford County, Missouri, USA","USA","Missouri","Crawford County","Crawford","Leasburg","ca. 2.5 mi. E. Leasburg 39N, R30W, sec21, nw0.25 of se0.25 Upland oak/nickory Ozark woodlands draining gradually to the north, understory sparse and perhaps grazed, a few open, grassy glades in the vicinity and the roadside ditch is moist from local seepage, soil sandy-clay",NA,NA,1990,10,7,"seed",5,0,0,0,"1/4/24","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector689","County",-91.2965342,38.0919905,"locality","approximate","leasburg, mo 65535, usa",38.099124,38.0878269,-91.287512,-91.306305,"MO","ELVI",139,NA,1243,0,9496,2683,962,35,45,135306,2057,1876,34,555,58304,321,890,161,0,1990
"130","OKL_AGPE_15","OKL186717;;K0486","AGPE","OKL186717","F.L. Johnson","Johnson","F.L.","F.L. Johnson","F Johnson","Hardin County, Kentucky, USA","USA","Kentucky","Hardin County","Hardin",NA,"Plant inventory of Ft. Bragg Army Post; Easy Gap, Hunting Area 52.",NA,NA,1990,9,26,"seed",5,0,0,0,"11/4/22","GayatriSingla",1,NA,NA,NA,NA,"Scorer14","Collector298","County",-86.0121573,37.6565708,"administrative_area_level_2","approximate","hardin county, ky, usa",38.0050728,37.4403079,-85.676072,-86.277558,"OKL","AGPE",15,NA,517,0,11871,2369,467,18,211,53782,1540,11434,23,53,78426,53648,594,269,0,1990
"131","OKL_AGPE_16","OKL187604;;B0349","AGPE","OKL187604","F.L. Johnson","Johnson","F.L.","F.L. Johnson","F Johnson","Moore County, North Carolina, USA","USA","North Carolina","Moore County","Moore",NA,"Plant inventory of Ft. Bragg Army Post; North Training Area - I.",NA,NA,1990,9,26,"seed",5,0,0,0,"11/4/22","GayatriSingla",1,NA,NA,NA,NA,"Scorer14","Collector298","County",-79.4703885,35.3674493,"administrative_area_level_2","approximate","moore county, nc, usa",35.518002,35.043028,-79.0958079,-79.767957,"OKL","AGPE",16,NA,494,0,9700,3786,444,87,13,46379,81666,33958,8949,9767,12174,4012,10078,45,0,1990
"132","OKLA_ELVI_11","OKLA136021",NA,"OKLA136021","Michael W. Palmer","Palmer","Michael","Michael Palmer","M Palmer","Payne County, Oklahoma, United States","United States","Oklahoma","Payne County","Payne",NA,"Oklahoma State University Ecology Preserve",36.094,-97.2026,1990,6,22,"seed",6,0,0,0,"2/25/22","MalloryTucker",1,NA,NA,NA,NA,"Scorer20","Collector607","County",-97.0068393,36.1449988,"administrative_area_level_2","approximate","payne county, ok, usa",36.246541,35.9406869,-96.619655,-97.354132,"OKLA","ELVI",11,NA,1422,0,12125,14250,9227,2599,14,36034,968,0,0,128070,1042,13644,2,47,0,1990
"133","AM_ELVI_65","TAES272805","ELVI","TAES272805","R. J. Cecora","Cecora","R.","R. Cecora","R Cecora","Austin County, Texas, United States","United States","Texas","Austin County","Austin",NA,"Along roadside FM 949.",NA,NA,1991,6,1,"seed",5,0,0,0,"02/25/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector692","County",-96.2800864,29.8711291,"administrative_area_level_2","approximate","austin county, tx, usa",30.0968329,29.601658,-96.004525,-96.62198,"AM","ELVI",65,NA,931,0,9187,4201,718,170,5,1413,15676,17618,678,4,166359,3,16933,1440,0,1991
"134","BRIT_AGHY_171","BRIT408723","AGHY","BRIT408723","Geyata Ajilvsgi","Ajilvsgi","Geyata","Geyata Ajilvsgi","G Ajilvsgi","Grimes County, Texas, United States","United States","Texas","Grimes County","Grimes",NA,"Along Sulphur Springs Creek east of the dam on the Gibbons Creek Reservoir",NA,NA,1991,5,5,"seed",5,3,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector316","County",-95.9832577,30.4829853,"administrative_area_level_2","approximate","grimes county, tx, usa",30.864125,30.225187,-95.804197,-96.1883141,"BRIT","AGHY",171,NA,1043,0,7542,3509,172,19,31,1312,16410,18864,753,61,170728,1,13354,102,0,1991
"135","BRIT_AGHY_297","BRIT255533","AGHY","BRIT255533","R. K Godfrey","Godfrey","R.","R. Godfrey","R Godfrey","Leon County, Florida, United States","United States","Florida","Leon County","Leon",NA,"At chaires.",NA,NA,1991,4,30,"seed",4,4,1,1,"12/12/2019","LaniDufresne",1,93.136,NA,NA,NA,"Scorer19","Collector706","County",-84.1857115,30.4906177,"administrative_area_level_2","approximate","leon county, fl, usa",30.685334,30.2734381,-83.9771651,-84.715359,"BRIT","AGHY",297,NA,3741,0,40959,17230,4039,774,52,1722,101498,1700,493,172,30535,4395,22025,4547,0,1991
"136","BRIT_AGHY_557","NLU0384963","AGHY","NLU0384963","S. Jones","Jones","S.","S. Jones","S Jones","Pushmataha County, Oklahoma, United States","United States","Oklahoma","Pushmataha County","Pushmataha",NA,"0.6 mi E on US 271 from its jct. with the Kiamichi River, NE of Antlers.",NA,NA,1991,5,18,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,114.107,NA,NA,NA,"Scorer19","Collector807","County",-95.3102505,34.4820384,"administrative_area_level_2","approximate","pushmataha county, ok, usa",34.68118,34.1566369,-94.937457,-95.779517,"BRIT","AGHY",557,NA,322,0,6903,1834,37,0,49,21396,111758,45480,21127,4847,9872,0,288,11,0,1991
"137","BRIT_ELVI_129","RachealWilliams102","ELVI","RachealWilliams102","Racheal Williams","Williams","Racheal","Racheal Williams","R Williams","Demun, Randolph County, Arkansas, USA","USA","Arkansas","Randolph County","Randolph","Demun","Found in woods in area surrounding Baltz Lake. Occurs with other grasses. Flowe color; green. Herbaceous.",NA,NA,1991,9,20,"seed",2,2,1,1,"10/20/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector777","County",-90.9820668,36.3457918,"administrative_area_level_2","approximate","randolph county, ar, usa",36.498689,36.1148609,-90.7486371,-91.40724,"BRIT","ELVI",129,NA,1121,0,8581,3664,451,64,367,86036,3512,18189,0,194,84755,10135,1804,24,0,1991
"138","BRIT_ELVI_295","BRIT262770","ELVI","BRIT262770","James S. Miller","Miller","James","James Miller","J Miller","Crawford County, Missouri, United States","United States","Missouri","Crawford County","Crawford",NA,"Along Huzzah Creek, 1-3 mi. S of State Route 8. Sandbars and river banks along river.",37.83333,-91.2,1991,7,4,"seed",3,2,1,1,"10/20/2020","EllaSegal",1,227.596,6.7725,7.5275,2,"Scorer10","Collector450","County",-91.2891036,38.0561057,"administrative_area_level_2","approximate","crawford county, mo, usa",38.2116389,37.6971979,-91.09394,-91.5353371,"BRIT","ELVI",295,NA,1343,0,9128,1298,423,0,80,153745,1232,1444,94,381,42577,50,2002,279,0,1991
"139","BRIT_ELVI_315","NLU0399473","ELVI","NLU0399473","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Assumption Parish, Louisiana, United States","United States","Louisiana","Assumption Parish","Assumption",NA,"IFCO Pipe Comany beside LA 662 ca. 1.5 mi N of US 90 at Amelia Bridge",29.691828,-91.091567,1991,6,16,"seed",4,3,1,1,"10/20/2020","EllaSegal",1,52.444,7.103,7.792,1,"Scorer10","Collector766","Parish",-91.09694,29.9232544,"administrative_area_level_2","approximate","assumption parish, la, usa",30.0817439,29.6268141,-90.8852661,-91.2599319,"BRIT","ELVI",315,NA,34298,0,4662,3032,654,59,7,9,0,325,1,2,1540,69097,117241,4278,0,1991
"140","BRIT_ELVI_362","NLU0399549","ELVI","NLU0399549","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Natchitoches Parish, Louisiana, United States","United States","Louisiana","Natchitoches Parish","Natchitoches",NA,"Roadbank of La. 156 west of Goldonna where the road crosses Big Fordache Creek;",NA,NA,1991,7,3,"seed",4,0,0,0,"10/20/2020","EllaSegal",1,131.115,11.927,13.846,2,"Scorer10","Collector766","Parish",-93.1779659,31.6801229,"administrative_area_level_2","approximate","natchitoches parish, la, usa",32.1485241,31.3467331,-92.71619,-93.4416889,"BRIT","ELVI",362,NA,2430,0,7241,3548,584,1,405,966,117463,3626,34173,16691,7972,100,35497,343,0,1991
"141","KANU_ELVI_30","KANU00343690","ELVI","KANU00343690","Edward M Smith","Smith","Edward","Edward Smith","E Smith","Kent County, Michigan, United States","United States","Michigan","Kent County","Kent",NA,"Walker",42.924,-85.757,1991,8,5,"seed",3,0,1,0,"8/23/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector269","County",-85.520024,43.0097027,"administrative_area_level_2","approximate","kent county, mi, usa",43.294405,42.7680991,-85.309626,-85.7906621,"KANU","ELVI",30,NA,4318,0,27999,16287,4644,1009,1542,77275,3558,4264,287,2308,16319,13802,25047,330,0,1991
"142","LL_AGHY_169","RKGodfrey84131","AGHY","RKGodfrey84131","R. K. Godfrey","Godfrey","R.","R. Godfrey","R Godfrey","Chaires, Leon County, Florida, USA","USA","Florida","Leon County","Leon","Chaires","Plant forming denese tufts which are widely scattered in grassy meadow next to pond.",NA,NA,1991,4,30,"seed",5,5,1,1,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector706","County",-84.1173935,30.4363129,"colloquial_area","approximate","chaires, fl 32317, usa",30.4376618802915,30.4349639197085,-84.1160445197085,-84.1187424802915,"LL","AGHY",169,NA,1637,0,16803,3470,494,6,70,966,99420,1986,5369,6582,38616,1898,53561,3150,0,1991
"143","LL_ELVI_41","00316304","ELVI","00316304","Alan W. Lievens","Lievens","Alan","Alan Lievens","A Lievens","Chambers County, Texas, United States","United States","Texas","Chambers County","Chambers",NA,"Collected near the overlook on the west side of the Trinity River off of eastbound I-10. About 0.5 mile west of mile marker 806; or, 4.8 road miles west of the junction of I-10 and FM 563. West of Wallisville.",NA,NA,1991,5,14,"seed",4,3,1,1,"7/5/21","ArinzeAppio-Riley",1,NA,NA,NA,NA,"Scorer1","Collector29","County",-94.6863782,29.7524956,"administrative_area_level_2","approximate","chambers county, tx, usa",29.88994,29.49624,-94.3533829,-95.018205,"LL","ELVI",41,NA,97365,0,3751,6281,921,74,117,1,1277,837,16,107,63838,13891,17401,29731,0,1991
"144","LL_ELVI_41","00316304","ELVI","00316304","Alan W. Lievens","Lievens","Alan","Alan Lievens","A Lievens","Chambers County, Texas, United States","United States","Texas","Chambers County","Chambers",NA,"Collected near the overlook on the west side of the Trinity River off of eastbound I-10. About 0.5 mile west of mile marker 806; or, 4.8 road miles west of the junction of I-10 and FM 563. West of Wallisville.",NA,NA,1991,5,14,"seed",3,3,1,1,"11/8/2021","AvaJohnson",2,NA,NA,NA,NA,"Scorer2","Collector29","County",-94.6863782,29.7524956,"administrative_area_level_2","approximate","chambers county, tx, usa",29.88994,29.49624,-94.3533829,-95.018205,"LL","ELVI",41,NA,97365,0,3751,6281,921,74,117,1,1277,837,16,107,63838,13891,17401,29731,0,1991
"145","LSU_ELVI_52","LSU00074814","ELVI","LSU00074814","Alan W. Lievens","Lievens","Alan","Alan Lievens","A Lievens","Chambers County, Texas, United States","United States","Texas","Chambers County","Chambers",NA,"Collected near the overlook on the W side of the Trinity River off of eastbound I-10. About 0.5 mi. W of mile marker 806; or, 4.8 mi. W of the jct. of I-10 & FM 563. W of Wallisville.",NA,NA,1991,5,14,"seed",5,0,0,0,"11/13/21","AvaJohnson",1,NA,NA,NA,NA,"Scorer2","Collector29","County",-94.6863782,29.7524956,"administrative_area_level_2","approximate","chambers county, tx, usa",29.88994,29.49624,-94.3533829,-95.018205,"LSU","ELVI",52,NA,97365,0,3751,6281,921,74,117,1,1277,837,16,107,63838,13891,17401,29731,0,1991
"146","MO_AGHY_109","S&GJones6750",NA,"&GJones6750","Stanley D. Jones","Jones","Stanley","Stanley Jones","S Jones","Pushmataha County, Oklahoma, USA","USA","Oklahoma","Pushmataha County","Pushmataha",NA,"Kiamichi River; Open to wooded bottomland area with reddish clay loam soil",NA,NA,1991,5,18,"seed",7,5,1,1,"4/26/2023","ChrisOxley",1,NA,NA,NA,NA,"Scorer6","Collector807","County",-95.3102505,34.4820384,"administrative_area_level_2","approximate","pushmataha county, ok, usa",34.68118,34.1566369,-94.937457,-95.779517,"MO","AGHY",109,NA,322,0,6903,1834,37,0,49,21396,111758,45480,21127,4847,9872,0,288,11,0,1991
"147","MO_AGPE_121","G&KYatsskievych91-223","AGPE","&KYatsskievych91-223","G. Yatskievych","Yatskievych","G.","G. Yatskievych","G Yatskievych","Butler County, Missouri, USA","USA","Missouri","Butler County","Butler",NA,"Mud Creek Natural Area, Mark Twian National Forest",NA,NA,1991,9,14,"seed",5,1,1,1,"11/27/2023","SH/KS",1,NA,NA,NA,NA,"Scorer25","Collector359","County",-90.3748354,36.6951341,"administrative_area_level_2","approximate","butler county, mo, usa",36.927138,36.4977979,-90.134327,-90.6797289,"MO","AGPE",121,NA,999,0,9666,13734,3718,1246,12,3624,2,74,0,3,4874,165130,14513,328,0,1991
"148","OKL_AGHY_86","OKL188579;;PhiliipEHyatt4022.73","AGHY","OKL188579","Philip E. Hyatt","Hyatt","Philip","Philip Hyatt","P Hyatt","Sunnydale, White County, Arkansas, USA","USA","Arkansas","White County","White","Sunnydale","Common in fine sandy lawn at roadside; 1.2 mi. W. of Sunnydale on State Hwy 124, at Philadelphia Cemetery. SW 1/4 S35, T10N, R7W",NA,NA,1991,5,26,"seed",4,1,1,1,"8/17/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector661","County",-91.6718929,35.4118634,"route","geometric_center","sunny dale rd, arkansas, usa",35.5333512,35.2831206,-91.6273966,-91.6966084,"OKL","AGHY",86,NA,1323,0,7142,1304,143,4,54,81165,13554,25678,292,22,89307,118,1300,38,0,1991
"149","BRIT_AGHY_187_a","BRIT408286","AGHY","BRIT408286","E.S. Nixon","Nixon","E.S.","E.S. Nixon","E Nixon","Leon County, Texas, United States","United States","Texas","Leon County","Leon",NA,"Fort Boggy State Park; 4 miles S. Centerville, TX, Hwy 75.",NA,NA,1992,5,8,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector261","County",-95.9832577,31.2152685,"administrative_area_level_2","approximate","leon county, tx, usa",31.654093,30.9737371,-95.655545,-96.331121,"BRIT","AGHY",187,"a",880,0,7788,2761,797,43,0,5464,8913,84538,188,120,102863,8,17289,509,0,1992
"150","BRIT_AGHY_270","BRIT174365","AGHY","BRIT174365","S. Jones","Jones","S.","S. Jones","S Jones","Wadley, Randolf County, Alabama, United States","United States","Alabama","Randolf County","Randolf","Wadley",".1 mi S on AL 77 from its jct. with county road 15, NW of Wadley.",NA,NA,1992,5,24,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,32.262,NA,NA,NA,"Scorer19","Collector807","County",-85.5697369,33.12275,"locality","approximate","wadley, al 36276, usa",33.134462,33.112539,-85.5507539,-85.5870131,"BRIT","AGHY",270,NA,2899,0,10290,2003,229,35,69,80805,65592,23814,9266,8424,20468,0,3524,18,0,1992
"151","BRIT_AGHY_325","BRIT255570","AGHY","BRIT255570","R.L. McGregor","McGregor","R.L.","R.L. McGregor","R McGregor","Douglas County, Kansas, United States","United States","Kansas","Douglas County","Douglas",NA,"sc sec 11, T15S, R20E. Ca 1 mi S, 0.5 mi E Baldwin City. East side of Spring Lake.",NA,NA,1992,6,5,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,82.419,NA,NA,NA,"Scorer19","Collector726","County",-95.2684437,38.9107835,"administrative_area_level_2","approximate","douglas county, ks, usa",39.069783,38.738265,-95.0558479,-95.5019001,"BRIT","AGHY",325,NA,6666,0,18952,26266,12352,2890,303,36942,1629,2800,26,174,62583,38558,955,494,0,1992
