"","lon","lat","Sample_id","Institution_specimen_id","Spp_code","new_id","primary_collector","collector_lastname","collector_firstname","collector_full_string","collector_string","location_string","Country","State","County_fixed","County","Municipality","Locality","hand_georef_lat","hand_georef_lon","year","month","day","tissue_type","seed_scored","seed_eplus","Endo_status_liberal","Endo_status_conservative","Date_scored","scorer_id","score_number","surface_area_cm2","mean_infl_length","mean_inflplusawn_length","infl_count","scorer_factor","collector_factor","county_label","type","loctype","address","north","south","east","west","Herb_code","spp_code","specimen_code","tissue_code","NO3_mean","NH4_mean","TIN_mean"
"640",-89.6628111,35.7838834,"BRIT_ELVI_441","NLU0399361","ELVI","NLU0399361","Patrick Keiran","Keiran","Patrick","Patrick Keiran","P Keiran","Lauderdale County, Tennessee, United States","United States","Tennessee","Lauderdale County","Lauderdale",NA,"Low bottomland woods of the Hatch River bottoms, near the Hwy. 51 bridge, but west of the road under dense growth under power lines running parallel to the highway, but hard to see because of a line of trees.",NA,NA,1972,7,5,"seed",3,3,1,1,"10/20/2020","EllaSegal",1,203.647,8.524,9.778,2,"Scorer10","Collector664"," County","administrative_area_level_2","approximate","lauderdale county, tn, usa",35.947723,35.535798,-89.339326,-89.958895,"BRIT","ELVI",441,NA,19.5579814910889,22.5961818695068,42.1541633605957
"641",-89.6628111,35.7838834,"BRIT_AGPE_175","NLU0385071","AGPE","NLU0385071",NA,NA,NA,"NA NA",NA,"Lauderdale County, Tennessee, USA","USA","Tennessee","Lauderdale County","Lauderdale",NA,NA,NA,NA,1976,NA,NA,"seed",6,6,1,1,"10/29/2020","LaniDufresne",1,NA,NA,NA,NA,"Scorer19",NA," County","administrative_area_level_2","approximate","lauderdale county, tn, usa",35.947723,35.535798,-89.339326,-89.958895,"BRIT","AGPE",175,NA,19.5579814910889,22.5961818695068,42.1541633605957
"642",-89.6628111,35.7838834,"BRIT_AGPE_42","BRIT174456","AGPE","BRIT174456",NA,NA,NA,"NA NA",NA,"Lauderdale County, Tennessee, USA","USA","Tennessee","Lauderdale County","Lauderdale",NA,NA,NA,NA,1972,NA,NA,"seed",5,3,1,1,"10/29/2020","LaniDufresne",1,NA,NA,NA,NA,"Scorer19",NA," County","administrative_area_level_2","approximate","lauderdale county, tn, usa",35.947723,35.535798,-89.339326,-89.958895,"BRIT","AGPE",42,NA,19.5579814910889,22.5961818695068,42.1541633605957
"643",-89.7495696,33.6837433,"BRIT_AGHY_112","CharlesTBryson15217JohnRMacDonald","AGHY","CharlesTBryson15217JohnRMacDonald","Charles T. Bryson ","Bryson","Charles","Charles Bryson","C Bryson","Elliott, Grenada County, Mississippi, USA","USA","Mississippi","Grenada County","Grenada","Elliott","Camp McCain, ca. 0.3 mi. W of Hunt's Lake. Sandy hilltop, cut-over forest area.",NA,NA,1996,5,20,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector112"," County","locality","approximate","elliott, ms, usa",33.7183421,33.6767989,-89.7190731,-89.780056,"BRIT","AGHY",112,NA,18.5999698638916,19.7500038146973,38.3499717712402
"644",-89.7755338,37.723555,"MO_AGHY_181","AEBrant&AFODonnell858","AGHY","EBrant&AFODonnell858","A. E. Brant ","Brant","A.","A. Brant","A Brant","Perry County, Missouri, USA","USA","Missouri","Perry County","Perry",NA,"open, dry clay loam along logging road with Danthonia spicata, locally abundant",NA,NA,1986,5,26,"seed",5,4,1,1,"5/25/2023","Chris Oxley",1,NA,NA,NA,NA,"Scorer5","Collector9"," County","administrative_area_level_2","approximate","perry county, mo, usa",37.9055721,37.563953,-89.475932,-90.1473059,"MO","AGHY",181,NA,19.8946914672852,25.1056308746338,45.0003242492676
"645",-89.7755338,37.723555,"MO_ELVI_134","AEBrant,MSTaylor,FGuanchez748","ELVI","EBrant,MSTaylor,FGuanchez748","A.E. Brant, M.S. Taylor ","Taylor","A.E.","A.E. Taylor","A Taylor","Perry County, Missouri, USA","USA","Missouri","Perry County","Perry",NA,"T35N, R9E, S 1/4 Sur. 2169; 1.8 ml S then 1.7 ml SE on gravel roads from State Rt. NN to an open, cherty, scrub-hardwood adjacent to Goose Creek; on the N side of road. Open to open canopy with Solidago rugosa, Juniperus virginiana. (County record).",NA,NA,1985,8,6,"seed",2,0,0,0,"1/4/24","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector56"," County","administrative_area_level_2","approximate","perry county, mo, usa",37.9055721,37.563953,-89.475932,-90.1473059,"MO","ELVI",134,NA,19.8946914672852,25.1056308746338,45.0003242492676
"646",-89.7755338,40.7156396,"OKL_AGHY_65","OKL25905;;VirginiusHChase11952","AGHY","OKL25905","Virginius H. Chase","Chase","Virginius","Virginius Chase","V Chase","Peoria County, Illinois, USA","USA","Illinois","Peoria County","Peoria",NA,"Fallow Field; Horse Shoe Bottom",NA,NA,1951,6,2,"seed",3,2,1,1,"6/24/2022","BellScherick",1,NA,NA,NA,NA,"Scorer4","Collector863"," County","administrative_area_level_2","approximate","peoria county, il, usa",40.975055,40.5132249,-89.447693,-89.989018,"OKL","AGHY",65,NA,18.5755729675293,26.8685035705566,45.4440765380859
"647",-89.7755338,40.7156396,"MO_AGHY_9","JRChurchill132","AGHY","RChurchill132","Joseph R. Churchill","Churchill","Joseph","Joseph Churchill","J Churchill","Peoria County, Illinois, USA","USA","Illinois","Peoria County","Peoria",NA,"Low meadow",NA,NA,1889,9,2,"seed",5,0,0,0,"11/11/2022","NicoleImming",1,NA,NA,NA,NA,"Scorer21","Collector405"," County","administrative_area_level_2","approximate","peoria county, il, usa",40.975055,40.5132249,-89.447693,-89.989018,"MO","AGHY",9,NA,18.5755729675293,26.8685035705566,45.4440765380859
"648",-89.7755338,40.7156396,"BRIT_AGHY_320","BRIT255564","AGHY","BRIT255564","Virginius H. Chase","Chase","Virginius","Virginius Chase","V Chase","Peoria County, Illinois, United States","United States","Illinois","Peoria County","Peoria",NA,"Peoria Heights",NA,NA,1960,6,17,"seed",5,0,0,0,"12/12/2019","LaniDufresne",1,73.833,NA,NA,NA,"Scorer19","Collector863"," County","administrative_area_level_2","approximate","peoria county, il, usa",40.975055,40.5132249,-89.447693,-89.989018,"BRIT","AGHY",320,NA,18.5755729675293,26.8685035705566,45.4440765380859
"649",-89.7755338,40.7156396,"AM_AGHY_65","TAES98291","AGHY","TAES98291","Virginius H. Chase","Chase","Virginius","Virginius Chase","V Chase","Peoria County, Illinois, United States","United States","Illinois","Peoria County","Peoria",NA,NA,NA,NA,1960,6,17,"seed",5,0,0,0,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector863"," County","administrative_area_level_2","approximate","peoria county, il, usa",40.975055,40.5132249,-89.447693,-89.989018,"AM","AGHY",65,NA,18.5755729675293,26.8685035705566,45.4440765380859
"650",-89.7755338,40.7156396,"BRIT_AGHY_53","VirginiusHChase13430","AGHY","VirginiusHChase13430","Virginius H. Chase","Chase","Virginius","Virginius Chase","V Chase","Killer, Peoria County, Illinois, USA","USA","Illinois","Peoria County","Peoria","Killer","Roadside",NA,NA,1953,6,19,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector863"," County","administrative_area_level_2","approximate","peoria county, il, usa",40.975055,40.5132249,-89.447693,-89.989018,"BRIT","AGHY",53,NA,18.5755729675293,26.8685035705566,45.4440765380859
"651",-89.7755338,40.7156396,"BRIT_AGHY_319","BRIT255563","AGHY","BRIT255563","Virginius H. Chase","Chase","Virginius","Virginius Chase","V Chase","Peoria County, Illinois, United States","United States","Illinois","Peoria County","Peoria",NA,"Horse Shoe Bottom",NA,NA,1951,6,2,"seed",5,0,0,0,"12/12/2019","LaniDufresne",1,106.496,NA,NA,NA,"Scorer19","Collector863"," County","administrative_area_level_2","approximate","peoria county, il, usa",40.975055,40.5132249,-89.447693,-89.989018,"BRIT","AGHY",319,NA,18.5755729675293,26.8685035705566,45.4440765380859
"652",-89.7948452,43.1766586,"KANU_AGPE_6","KANU00169808","AGPE","KANU00169808","A. B. Seymour","Seymour","A.","A. Seymour","A Seymour","Mazomanie, Dane County, Wisconsin, USA","USA","Wisconsin","Dane County","Dane","Mazomanie",NA,NA,NA,1931,7,12,"seed",2,1,1,0,"4/20/23","ChrisOxley",1,NA,NA,NA,NA,"Scorer6","Collector55"," County","locality","approximate","mazomanie, wi 53560, usa",43.184953,43.162081,-89.76893,-89.815101,"KANU","AGPE",6,NA,18.391414642334,29.0618324279785,47.4532470703125
"653",-89.8130356,33.7516314,"BRIT_AGHY_538_a","NLU0384993","AGHY","NLU0384993","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Grenada County, Mississippi, United States","United States","Mississippi","Grenada County","Grenada",NA,"Roadbank of Miss. 7, 3.7 miles NE of jct. of I-55, NE of Grenada.",NA,NA,1973,5,17,"seed",6,6,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector766"," County","administrative_area_level_2","approximate","grenada county, ms, usa",33.898133,33.676182,-89.506872,-90.1370109,"BRIT","AGHY",538,"a",18.3547649383545,19.446590423584,37.8013572692871
"654",-89.8130356,33.7516314,"BRIT_AGHY_345","BRIT255591","AGHY","BRIT255591","Charles T. Bryson","Bryson","Charles","Charles Bryson","C Bryson","Gernada County, Mississippi, United States","United States","Mississippi","Gernada County","Gernada",NA,"Camp McCain, ca 0.3 mi W of Hunt's Lake.",NA,NA,1996,5,20,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,153.547,NA,NA,NA,"Scorer19","Collector112"," County","administrative_area_level_2","approximate","grenada county, ms, usa",33.898133,33.676182,-89.506872,-90.1370109,"BRIT","AGHY",345,NA,18.3547649383545,19.446590423584,37.8013572692871
"655",-89.8130356,41.0795661,"LL_ELVI_65","VHChaseAug12.1906","ELVI","VHChaseAug12.1906","VH Chase","Chase","VH","VH Chase","V Chase","Wady Petra, Stark County, Illinois, USA","USA","Illinois","Stark County","Stark","Wady Petra","Southeast of Wady Petra. Roadside just north of old stone church",NA,NA,1906,8,12,"seed",3,0,0,0,"11/8/2021","AvaJohnson",2,NA,NA,NA,NA,"Scorer2","Collector863"," County","administrative_area_level_2","approximate","stark county, il, usa",41.234479,40.973707,-89.638456,-89.985494,"LL","ELVI",65,NA,18.539213180542,27.0974502563477,45.6366653442383
"656",-89.8130356,41.0795661,"BRIT_ELVI_143","VirginiusHChase1237","ELVI","VirginiusHChase1237","Virginius H. Chase","Chase","Virginius","Virginius Chase","V Chase","Wady Petra, Stark County, Illinois, USA","USA","Illinois","Stark County","Stark","Wady Petra","Partly shaded near roadside",NA,NA,1906,8,12,"seed",4,4,1,1,"10/20/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector863"," County","administrative_area_level_2","approximate","stark county, il, usa",41.234479,40.973707,-89.638456,-89.985494,"BRIT","ELVI",143,NA,18.539213180542,27.0974502563477,45.6366653442383
"657",-89.8130356,41.0795661,"LL_ELVI_65","VHChaseAug12.1906","ELVI","VHChaseAug12.1906","VH Chase","Chase","VH","VH Chase","V Chase","Wady Petra, Stark County, Illinois, USA","USA","Illinois","Stark County","Stark","Wady Petra","Southeast of Wady Petra. Roadside just north of old stone church",NA,NA,1906,8,12,"seed",4,0,0,0,"7/8/21","ArinzeAppio-Riley",1,NA,NA,NA,NA,"Scorer1","Collector863"," County","administrative_area_level_2","approximate","stark county, il, usa",41.234479,40.973707,-89.638456,-89.985494,"LL","ELVI",65,NA,18.539213180542,27.0974502563477,45.6366653442383
"658",-89.867933,45.2805416,"BRIT_ELVI_107","JWPeroutky&FCSeymour12308","ELVI","JWPeroutky&FCSeymour12308","J. W. Peroutky ","Peroutky","J.","J. Peroutky","J Peroutky","Harding, Lincoln County, Wisconsin, USA","USA","Wisconsin","Lincoln County","Lincoln","Harding","By spring near New Wood River.",NA,NA,1950,9,1,"seed",3,3,1,1,"10/20/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector459"," County","administrative_area_level_3","approximate","harding, wi, usa",45.381543,45.206649,-89.7559759,-89.920156,"BRIT","ELVI",107,NA,15.185375213623,24.582462310791,39.7678375244141
"659",-89.8925736,30.6490783,"BRIT_AGHY_104","PaulMMcKenzie895","AGHY","PaulMMcKenzie895","Paul M. McKenzie","McKenzie","Paul","Paul McKenzie","P McKenzie","Sun, St. Tammy Parish, Louisiana, USA","USA","Louisiana","St. Tammy Parish","St. Tammy","Sun","Roadside median of La. Hwy. 21, ca. 1 mi. N of the jct. with La. Rt. 41, near the Bogue Chitto River, S of Sun",NA,NA,1988,4,23,"seed",5,2,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector672"," Parish","locality","approximate","sun, la, usa",30.664044,30.634579,-89.877271,-89.9371171,"BRIT","AGHY",104,NA,19.5524311065674,19.7910594940186,39.3434906005859
"660",-89.9253233,30.4357418,"LSU_ELVI_64","NO0033516","ELVI","NO0033516","Carolyn Hermann","Hermann","Carolyn","Carolyn Hermann","C Hermann","Saint Tammany Parish, Louisiana, United States","United States","Louisiana","Saint Tammany Parish","Saint Tammany",NA,"Slidell",NA,NA,1984,7,20,"seed",4,0,0,0,"11/19/21","AvaJohnson",1,NA,NA,NA,NA,"Scorer2","Collector133"," Parish","administrative_area_level_2","approximate","st tammany parish, la, usa",30.7124441,30.1388141,-89.4949729,-90.25766,"LSU","ELVI",64,NA,19.7181854248047,19.8387451171875,39.5569305419922
"661",-89.9253233,30.4357418,"LSU_AGPE_20","LSU00004734","AGPE","LSU00004734","Lydia Bougere","Bougere","Lydia","Lydia Bougere","L Bougere","Saint Tammany Parish, Louisiana, United States","United States","Louisiana","Saint Tammany Parish","Saint Tammany",NA,"CC Road; 6 miles N of Florenville.",NA,NA,1952,9,13,"seed",5,0,0,0,NA,"Cyrus Washington",1,NA,NA,NA,NA,"Scorer7","Collector524"," Parish","administrative_area_level_2","approximate","st tammany parish, la, usa",30.7124441,30.1388141,-89.4949729,-90.25766,"LSU","AGPE",20,NA,19.7181854248047,19.8387451171875,39.5569305419922
"662",-89.9253233,30.4357418,"BRIT_ELVI_386","NLU0399576","ELVI","NLU0399576","Carolyn Hermann","Hermann","Carolyn","Carolyn Hermann","C Hermann","St. Tammany Parish, Louisiana, United States","United States","Louisiana","St. Tammany Parish","St. Tammany",NA,"Slidell, North Shore off US 11 at public beach near fire house.",NA,NA,1984,7,20,"seed",4,3,1,1,"10/20/2020","EllaSegal",1,123.94,8.001,9.42266666666667,3,"Scorer10","Collector133"," Parish","administrative_area_level_2","approximate","st tammany parish, la, usa",30.7124441,30.1388141,-89.4949729,-90.25766,"BRIT","ELVI",386,NA,19.7181854248047,19.8387451171875,39.5569305419922
"663",-89.9253233,30.4357418,"LSU_AGHY_70","NO0030557","AGHY","NO0030557","D. J. Rosen","Rosen","D.","D. Rosen","D Rosen","Saint Tammany Parish, Louisiana, United States","United States","Louisiana","Saint Tammany Parish","Saint Tammany",NA,"Boy Scout Road, Bayou Paquet Road",NA,NA,2000,4,22,"seed",5,4,1,1,"3/11/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector220"," Parish","administrative_area_level_2","approximate","st tammany parish, la, usa",30.7124441,30.1388141,-89.4949729,-90.25766,"LSU","AGHY",70,NA,19.7181854248047,19.8387451171875,39.5569305419922
"664",-89.9253233,30.4357418,"LSU_ELVI_38","LSU00055399","ELVI","LSU00055399","Jose Negron","Negron","Jose","Jose Negron","J Negron","Saint Tammany Parish, Louisiana, United States","United States","Louisiana","Saint Tammany Parish","Saint Tammany",NA,"LA Rt. 434, St. Tammany Wildlife Refuge, ca. 4 mi S of Lacombe and near shore of Lake Ponchartrain.",NA,NA,1986,9,6,"seed",5,0,0,0,"11/3/21","AvaJohnson",1,NA,NA,NA,NA,"Scorer2","Collector452"," Parish","administrative_area_level_2","approximate","st tammany parish, la, usa",30.7124441,30.1388141,-89.4949729,-90.25766,"LSU","ELVI",38,NA,19.7181854248047,19.8387451171875,39.5569305419922
"665",-89.9253233,30.4357418,"LSU_AGPE_21","LSU00004733","AGPE","LSU00004733","Clair A. Brown","Brown","Clair","Clair Brown","C Brown","Saint Tammany Parish, Louisiana, United States","United States","Louisiana","Saint Tammany Parish","Saint Tammany",NA,"5 miles N of Madisonville.",NA,NA,1940,10,23,"seed",5,0,0,0,NA,"Cyrus Washington",1,NA,NA,NA,NA,"Scorer7","Collector111"," Parish","administrative_area_level_2","approximate","st tammany parish, la, usa",30.7124441,30.1388141,-89.4949729,-90.25766,"LSU","AGPE",21,NA,19.7181854248047,19.8387451171875,39.5569305419922
"666",-89.9253233,30.4357418,"BRIT_AGHY_463","NLU0384156","AGHY","NLU0384156","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","St. Tammany Parish, Louisiana, United States","United States","Louisiana","St. Tammany Parish","St. Tammany",NA,"Beside La. 22 at power substation west of Madisonville, Sec. 42, T7S, R10E.",NA,NA,1983,5,17,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,73.454,NA,NA,NA,"Scorer19","Collector766"," Parish","administrative_area_level_2","approximate","st tammany parish, la, usa",30.7124441,30.1388141,-89.4949729,-90.25766,"BRIT","AGHY",463,NA,19.7181854248047,19.8387451171875,39.5569305419922
"667",-89.9253233,30.4357418,"AM_AGHY_79","TAES105985","AGHY","TAES105985","Robert Lonard","Lonard","Robert","Robert Lonard","R Lonard","St. Tammany Parish, Louisiana, United States","United States","Louisiana","St. Tammany Parish","St. Tammany",NA,NA,NA,NA,1965,5,1,"seed",4,4,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector724"," Parish","administrative_area_level_2","approximate","st tammany parish, la, usa",30.7124441,30.1388141,-89.4949729,-90.25766,"AM","AGHY",79,NA,19.7181854248047,19.8387451171875,39.5569305419922
"668",-89.9253233,30.4357418,"LSU_AGHY_46","LSU00004703","AGHY","LSU00004703","Paul M. McKenzie","McKenzie","Paul","Paul McKenzie","P McKenzie","Saint Tammany Parish, Louisiana, United States","United States","Louisiana","Saint Tammany Parish","Saint Tammany",NA,"Median of La. Hwy. 21, ca. 1 mile N of the jct. with La. Rt. 41, near the Bogue Chitto River, S of Sun.",NA,NA,1988,4,23,"seed",10,6,1,1,"3/4/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector672"," Parish","administrative_area_level_2","approximate","st tammany parish, la, usa",30.7124441,30.1388141,-89.4949729,-90.25766,"LSU","AGHY",46,NA,19.7181854248047,19.8387451171875,39.5569305419922
"669",-89.9253233,30.4357418,"LSU_AGHY_45","LSU00129066","AGHY","LSU00129066","Azeen Sadeghian","Sadeghian","Azeen","Azeen Sadeghian","A Sadeghian","Saint Tammany Parish, Louisiana, United States","United States","Louisiana","Saint Tammany Parish","Saint Tammany",NA,"Abita Springs: Collected along Money Hill Rd. in Money Hill Residential Subdivision, ca. 1.4 mi NNW of where it joins LA 435; the subdivision entrance is about 6 mi ENE of Abita Springs.",30.5366,-89.9436,2007,4,18,"seed",5,1,1,0,"3/4/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector53"," Parish","administrative_area_level_2","approximate","st tammany parish, la, usa",30.7124441,30.1388141,-89.4949729,-90.25766,"LSU","AGHY",45,NA,19.7181854248047,19.8387451171875,39.5569305419922
"670",-89.9253233,40.2271003,"BRIT_AGHY_52","DanBusemeyeLoyRPhilippe1848","AGHY","DanBusemeyeLoyRPhilippe1848","Dan Dusemeye ","Dusemeye","Dan","Dan Dusemeye","D Dusemeye","Mason County, Illinois, USA","USA","Illinois","Mason County","Mason",NA,"Quadrangle: Duck; Illinois River Watershed; Sand Ridge State Forest. Dry sand savanna/forest along horse trail with: Quercus velutina, Diospyros virginiana, Prunus serotina, Carya tomentosa, Rubus occidentalis, Rosa multiflora, Lonicera maackii, Toxicodendron radicans, Cacalia atriplicifola, Daucus carota, Helenium divaricatus, Asplenium platyneuron, and Menispoermum canadense",NA,NA,2004,6,1,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector198"," County","administrative_area_level_2","approximate","mason county, il, usa",40.435995,40.0509259,-89.6010109,-90.354524,"BRIT","AGHY",52,NA,18.4350624084473,26.0107841491699,44.4458465576172
"671",-89.9253233,43.4066375,"MO_AGPE_23","HEggert24August1903","AGPE","Eggert24August1903","H. Eggert","Eggert","H.","H. Eggert","H Eggert","Sauk County, Wisconsin, USA","USA","Wisconsin","Sauk County","Sauk",NA,"Sandy ground in Mirror Lake",NA,NA,1903,8,24,"seed",4,1,1,0,"11/29/22","GayatriSingla",1,NA,NA,NA,NA,"Scorer14","Collector365"," County","administrative_area_level_2","approximate","sauk county, wi, usa",43.642234,43.145291,-89.599338,-90.3124439,"MO","AGPE",23,NA,18.9733085632324,30.4034214019775,49.3767318725586
"672",-89.9782118,32.8855659,"BRIT_AGHY_350","BRIT255598","AGHY","BRIT255598","Sidney McDaniel","McDaniel","Sidney","Sidney McDaniel","S McDaniel","Yazoo, Yazoo County, Mississippi, United States","United States","Mississippi","Yazoo County","Yazoo","Yazoo","Ca 2.5 mi sw jct. US 49 & western bypass, Yazoo City, Sect. 29, low Delta area.",NA,NA,1970,5,3,"seed",5,0,0,0,"12/12/2019","LaniDufresne",1,156.466,NA,NA,NA,"Scorer19","Collector814"," County","route","geometric_center","yazoo st, mississippi 39146, usa",32.8862429302915,32.8835449697085,-89.9748085,-89.9811402,"BRIT","AGHY",350,NA,18.6819686889648,20.6485729217529,39.3305435180664
